,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1021323,1996,95,Debris Burning,,12.0,35.985,-81.3817,POINT (465591.6934647199 3982352.080027803)
1511835,2011,282,Missing/Undefined,2011/10/09 00:00:00.000,0.1,35.98723333,-81.29541667,POINT (473370.4703582709 3982572.784207897)
1011523,1994,360,Debris Burning,,3.0,35.9883,-81.305,POINT (472506.9747932372 3982693.753503411)
1001532,1992,61,Debris Burning,,0.1,35.9883,-81.3717,POINT (466494.5416972421 3982714.617406539)
1741872,2014,103,Equipment Use,2014/04/13 00:00:00.000,10.0,35.98866666,-81.31083333,POINT (471981.2802580307 3982736.082115449)
1427381,2010,52,Debris Burning,2010/02/21 00:00:00.000,0.5,35.99133333,-81.29033333,POINT (473830.049531921 3983026.158800358)
1016837,1995,73,Smoking,,6.0,35.9917,-81.2783,POINT (474914.8238645957 3983063.664916791)
1859761,2015,95,Miscellaneous,2015/04/05 00:00:00.000,0.3,35.993216,-81.25435,POINT (477074.0525427348 3983225.914729758)
1001317,1992,99,Debris Burning,,1.0,35.995,-81.2283,POINT (479422.5480489802 3983417.974586805)
1001303,1992,43,Smoking,,5.0,35.995,-81.2683,POINT (475817.2050110346 3983427.157277632)
1033578,1999,99,Debris Burning,,2.0,35.9983,-81.385,POINT (465300.0392287141 3983828.422269281)
1051487,2002,94,Debris Burning,,0.3,36.0,-81.2167,POINT (480469.3297143833 3983970.162403295)
1859694,2015,66,Miscellaneous,2015/03/07 00:00:00.000,0.3,35.959683,-81.5931,POINT (446517.8129972534 3979639.275268919)
1676765,2013,75,Debris Burning,2013/03/16 00:00:00.000,8.0,35.96056667,-81.57888333,POINT (447800.3820570279 3979729.58854738)
1021370,1996,305,Miscellaneous,,0.1,35.9617,-81.4517,POINT (459269.5450515013 3979794.721589885)
1021371,1996,305,Miscellaneous,,0.2,35.9617,-81.455,POINT (458971.9772344402 3979796.104280189)
1617484,2012,339,Arson,2012/12/04 00:00:00.000,0.5,35.9616,-81.49643333,POINT (455235.7881116705 3979803.22976277)
1033602,1999,132,Debris Burning,,0.1,35.9617,-81.5017,POINT (454760.9370480253 3979816.750548659)
1001603,1992,348,Arson,,0.1,35.9617,-81.5417,POINT (451154.0429289797 3979836.037454332)
1025863,1997,71,Debris Burning,,2.0,35.9617,-81.5483,POINT (450558.9046975256 3979839.361934614)
1006428,1993,40,Debris Burning,,0.1,35.9617,-81.5983,POINT (446050.2748824144 3979865.855314874)
1859929,2015,325,Miscellaneous,2015/11/21 00:00:00.000,0.1,35.962768,-81.564836,POINT (449068.4978102561 3979966.325947346)
1060949,2002,35,Debris Burning,2002/02/04 00:00:00.000,1.5,35.96333333,-81.61333333,POINT (444695.8169191882 3980055.435125066)
1011794,1994,57,Children,,0.1,35.965,-81.4483,POINT (459577.811912181 3980159.327031187)
1428785,2010,41,Miscellaneous,2010/02/10 00:00:00.000,0.1,35.96445,-81.61281666,POINT (444743.1835493491 3980178.998853656)
1030024,1998,330,Miscellaneous,,1.0,35.965,-81.5783,POINT (447855.8979362067 3980221.002495965)
1021313,1996,73,Debris Burning,,0.3,35.965,-81.5783,POINT (447855.8979362067 3980221.002495965)
1001501,1992,33,Miscellaneous,,0.2,35.965,-81.5817,POINT (447549.3237561045 3980222.825170825)
1033569,1999,90,Debris Burning,,0.1,35.965,-81.595,POINT (446350.0771400488 3980230.057702268)
1617451,2012,181,Smoking,2012/06/29 00:00:00.000,0.1,35.96578333,-81.5651,POINT (449046.6298469323 3980300.911070239)
1051730,2002,67,Debris Burning,,0.1,35.9667,-81.4,POINT (463933.7093078103 3980328.947529854)
1033634,1999,362,Debris Burning,,0.4,35.9667,-81.4167,POINT (462427.9335281663 3980335.250550316)
1038377,2000,96,Children,,0.1,35.9667,-81.4167,POINT (462427.9335281663 3980335.250550316)
1038365,2000,65,Children,,0.1,35.9667,-81.4167,POINT (462427.9335281663 3980335.250550316)
1045870,2001,83,Miscellaneous,,0.1,35.9667,-81.4667,POINT (457919.6166781029 3980355.663180793)
1045917,2001,298,Arson,,20.0,35.9667,-81.5333,POINT (451914.5228711551 3980386.441819943)
1051735,2002,82,Debris Burning,,0.5,35.9667,-81.5667,POINT (448902.9518130143 3980403.421038749)
1033636,1999,362,Debris Burning,,0.2,35.9667,-81.5667,POINT (448902.9518130143 3980403.421038749)
1058056,2004,323,Miscellaneous,,0.4,35.9667,-81.5667,POINT (448902.9518130143 3980403.421038749)
1038369,2000,70,Debris Burning,,0.3,35.9667,-81.5667,POINT (448902.9518130143 3980403.421038749)
1051736,2002,84,Debris Burning,,0.2,35.9667,-81.5667,POINT (448902.9518130143 3980403.421038749)
1017134,1995,93,Miscellaneous,,1.0,35.9683,-81.495,POINT (455368.8054660396 3980545.705340453)
1021332,1996,101,Arson,,0.2,35.9683,-81.5383,POINT (451464.6684927728 3980566.382863882)
1030014,1998,293,Arson,,0.1,35.9683,-81.5817,POINT (447551.5063318873 3980588.847272512)
1676580,2013,99,Debris Burning,2013/04/09 00:00:00.000,0.3,35.96925,-81.56608333,POINT (448960.1963270052 3980685.93328535)
1678230,2013,100,Miscellaneous,2013/04/10 00:00:00.000,0.1,35.96925,-81.56608333,POINT (448960.1963270052 3980685.93328535)
1678233,2013,100,Miscellaneous,2013/04/10 00:00:00.000,0.1,35.96925,-81.56608333,POINT (448960.1963270052 3980685.93328535)
1678232,2013,100,Miscellaneous,2013/04/10 00:00:00.000,0.1,35.96925,-81.56608333,POINT (448960.1963270052 3980685.93328535)
1006422,1993,36,Debris Burning,,4.0,35.9717,-81.405,POINT (463485.1808234635 3980885.382193065)
1030001,1998,102,Arson,,0.1,35.9717,-81.415,POINT (462583.5754769479 3980889.171924773)
1017076,1995,41,Debris Burning,,4.0,35.9717,-81.4217,POINT (461979.499695838 3980891.762759052)
1859547,2015,22,Miscellaneous,2015/01/22 00:00:00.000,2.0,35.973583000000005,-81.576466,POINT (448026.8935903118 3981172.014112675)
1017138,1995,95,Arson,,1.0,35.975,-81.5317,POINT (452063.8077439688 3981306.253567356)
1017099,1995,57,Miscellaneous,,0.1,35.975,-81.595,POINT (446356.8427903224 3981339.217027506)
1006429,1993,42,Equipment Use,,2.0,35.9783,-81.395,POINT (464389.7504710154 3981613.723754238)
1021378,1996,345,Debris Burning,,5.0,35.9783,-81.5617,POINT (449361.1954689659 3981687.436596557)
1511908,2011,307,Missing/Undefined,2011/11/03 00:00:00.000,0.1,35.98001667,-81.56821667,POINT (448774.8031034874 3981881.246027708)
1017084,1995,53,Debris Burning,,0.1,35.9817,-81.4417,POINT (460181.3106267847 3982008.895560361)
1001539,1992,63,Debris Burning,,0.2,35.9817,-81.445,POINT (459883.817990285 3982010.248058716)
1006451,1993,153,Debris Burning,,0.2,35.9817,-81.465,POINT (458080.8314136364 3982018.660424985)
1033579,1999,99,Debris Burning,,2.0,35.9817,-81.5183,POINT (453275.8642059577 3982042.885343997)
1006450,1993,131,Arson,,0.1,35.9817,-81.5317,POINT (452067.8592565382 3982049.388817104)
1021343,1996,107,Debris Burning,,2.0,35.9817,-81.575,POINT (448164.3748708804 3982071.538681767)
1507581,2011,92,Missing/Undefined,2011/04/02 00:00:00.000,0.1,35.98183333,-81.58383333,POINT (447368.1397618384 3982091.058641644)
1617448,2012,174,Miscellaneous,2012/06/22 00:00:00.000,0.1,35.98228333,-81.55758333,POINT (449734.8544223236 3982127.121480349)
1058019,2004,80,Miscellaneous,,0.1,35.9833,-81.4,POINT (463941.2602403209 3982170.136516066)
1045913,2001,233,Arson,,0.1,35.9833,-81.4,POINT (463941.2602403209 3982170.136516066)
1051780,2002,199,Debris Burning,,0.5,35.9833,-81.4,POINT (463941.2602403209 3982170.136516066)
1045941,2001,36,Arson,,20.0,35.9833,-81.4667,POINT (457928.4268050327 3982196.857236561)
1058014,2004,72,Miscellaneous,,1.0,35.9833,-81.5,POINT (454926.5109509075 3982211.736876344)
1033638,1999,364,Debris Burning,,0.1,35.9833,-81.5333,POINT (451924.5903398638 3982227.641716099)
1045925,2001,309,Arson,,7.0,35.9833,-81.5333,POINT (451924.5903398638 3982227.641716099)
1045933,2001,315,Arson,,8.0,35.9833,-81.5333,POINT (451924.5903398638 3982227.641716099)
1058034,2004,96,Miscellaneous,,1.0,35.9833,-81.5333,POINT (451924.5903398638 3982227.641716099)
1051773,2002,176,Debris Burning,,0.2,35.9833,-81.5333,POINT (451924.5903398638 3982227.641716099)
1045921,2001,306,Miscellaneous,,0.1,35.9833,-81.5667,POINT (448913.6498553363 3982244.624156713)
1045918,2001,299,Arson,,0.2,35.9833,-81.5667,POINT (448913.6498553363 3982244.624156713)
1509563,2011,242,Missing/Undefined,2011/08/30 00:00:00.000,0.1,35.9837,-81.51643333,POINT (453445.3185410356 3982263.823968048)
1426658,2010,289,Miscellaneous,2010/10/16 00:00:00.000,0.1,35.98423333,-81.41146666,POINT (462908.0083058664 3982277.957911151)
17907,2007,58,Miscellaneous,2007/02/27 00:00:00.000,5.0,35.94055556,-81.67,POINT (439568.7753220861 3977562.621111447)
523038,2007,131,Missing/Undefined,,0.1,35.95575,-81.58686,POINT (447077.8810806201 3979199.641488884)
532957,2008,312,Missing/Undefined,,3.0,35.9559,-81.57698,POINT (447968.9519568483 3979210.965372103)
518811,2005,323,Debris Burning,,3.0,35.9571,-81.55554000000001,POINT (449903.1508212335 3979332.843806868)
531151,2008,104,Missing/Undefined,,0.5,35.95701,-81.58518000000001,POINT (447230.220636378 3979338.485303943)
522930,2007,19,Missing/Undefined,,0.1,35.95807,-81.66399,POINT (440124.0772458789 3979501.548858485)
529325,2008,26,Missing/Undefined,,33.0,35.95881,-81.57213,POINT (448408.2135972864 3979531.154337631)
18177,2007,73,Equipment Use,2007/03/14 00:00:00.000,1.0,35.95888889,-81.61944444,POINT (444141.6424436382 3979565.95748669)
531283,2008,109,Missing/Undefined,,0.1,35.959790000000005,-81.51543000000001,POINT (453521.7522867911 3979611.355871671)
529138,2008,4,Missing/Undefined,,0.1,35.96011,-81.59166,POINT (446647.9521757467 3979685.847896679)
514098,2006,172,Miscellaneous,,15.0,35.96194998,-81.48061998,POINT (456661.9058248864 3979834.907956038)
518743,2005,64,Debris Burning,,0.2,35.96383,-81.6255,POINT (443599.0896256946 3980117.489271208)
523049,2007,140,Missing/Undefined,,1.0,35.96563,-81.48106,POINT (456624.2410410126 3980243.273548882)
52657,1992,89,Arson,1992/03/29 00:00:00.000,0.2,35.965,-81.67666667,POINT (438986.2612306807 3980278.052588581)
533701,2009,84,Arson,,0.1,35.96601,-81.61684,POINT (444381.4943261502 3980354.314141235)
120146,1999,47,Debris Burning,1999/02/16 00:00:00.000,1.0,35.96694444,-81.6025,POINT (445675.1418479681 3980449.877623517)
523016,2007,106,Missing/Undefined,,0.1,35.96821,-81.53995,POINT (451315.8411081242 3980557.222684615)
134260,2000,327,Arson,2000/11/22 00:00:00.000,20.0,35.96777778,-81.66722222,POINT (439839.9686624853 3980580.288102825)
104100,1998,88,Arson,1998/03/29 00:00:00.000,0.8,35.96833333,-81.625,POINT (443647.3749758133 3980616.691915092)
134261,2000,325,Arson,2000/11/20 00:00:00.000,3.0,35.96833333,-81.6525,POINT (441167.8266375624 3980632.928217864)
518782,2005,266,Miscellaneous,,0.1,35.97153,-81.55418,POINT (450034.8842796441 3980932.658227635)
523097,2007,233,Missing/Undefined,,0.2,35.97254,-81.5237,POINT (452783.6007664744 3981029.498898635)
514092,2006,162,Children,,1.0,35.97376998,-81.58676001,POINT (447098.919427372 3981198.287490052)
514007,2006,48,Debris Burning,,1.0,35.97841997,-81.51108998,POINT (453923.9378249926 3981675.648185154)
523009,2007,100,Missing/Undefined,,0.1,35.98055,-81.56586,POINT (448987.6042366872 3981939.16548562)
513998,2006,40,Debris Burning,,0.2,35.98174998,-81.55434002,POINT (450026.8996272389 3982066.297543136)
514050,2006,87,Smoking,,1.0,35.98517001,-81.54448997,POINT (450916.9965884473 3982440.630260823)
518803,2005,304,Arson,,0.2,35.985490000000006,-81.57211,POINT (448427.3742804079 3982490.378127108)
523095,2007,232,Missing/Undefined,,0.1,35.985859999999995,-81.5417,POINT (451168.9257117009 3982515.760324241)
514072,2006,103,Children,,1.0,35.98614,-81.54519999,POINT (450853.5928477719 3982548.575231637)
523034,2007,127,Missing/Undefined,,1.0,35.98632,-81.66922,POINT (439673.9489327422 3982638.161240731)
523011,2007,102,Missing/Undefined,,0.3,35.987790000000004,-81.56039,POINT (449485.3457631861 3982739.349645723)
19582,2007,128,Debris Burning,2007/05/08 00:00:00.000,1.0,35.98833333,-81.67333333,POINT (439304.6944636635 3982864.026073673)
104097,1998,83,Arson,1998/03/24 00:00:00.000,2.0,35.995,-81.64166667,POINT (442164.0810419961 3983584.221040263)
1001569,1992,92,Miscellaneous,,1.0,35.945,-81.3817,POINT (465574.3351101089 3977915.490460166)
1011849,1994,110,Debris Burning,,0.2,35.9483,-81.355,POINT (467983.7593615818 3978272.419778751)
1017100,1995,70,Debris Burning,,1.0,35.9483,-81.385,POINT (465278.149287839 3978282.676987625)
1038178,2000,336,Debris Burning,,3.0,35.95,-81.3,POINT (472944.6171122123 3978444.329047122)
1051686,2002,4,Debris Burning,,0.1,35.95,-81.3833,POINT (465432.2078078238 3978470.628087051)
1750331,2014,49,Debris Burning,2014/02/18 00:00:00.000,0.5,35.95338333,-81.29011666,POINT (473837.0602778406 3978816.893500625)
1782654,2014,348,Miscellaneous,2014/12/14 00:00:00.000,0.5,35.95325,-81.3663,POINT (466966.707285366 3978825.212049077)
1025729,1997,101,Debris Burning,,0.1,35.955,-81.2917,POINT (473694.8090962028 3978996.630846727)
1017120,1995,80,Miscellaneous,,1.0,35.955,-81.3783,POINT (465885.2831477062 3979023.441090929)
1775965,2014,90,Miscellaneous,2014/03/31 00:00:00.000,1.0,35.95685,-81.30283333,POINT (472691.4513466128 3979204.8807703)
1011510,1994,95,Miscellaneous,,1.0,35.9583,-81.2883,POINT (474002.4996559558 3979361.736686231)
1006218,1993,286,Debris Burning,,1.0,35.9617,-81.275,POINT (475202.8951898761 3979735.383332502)
1021066,1996,59,Arson,,3.0,35.9617,-81.3017,POINT (472795.3150806969 3979742.498753598)
1021070,1996,64,Debris Burning,,0.1,35.9617,-81.305,POINT (472497.748874642 3979743.423937135)
1516968,2011,60,Missing/Undefined,2011/03/01 00:00:00.000,0.1,35.96381667,-81.05685,POINT (494873.9048487881 3979936.698666272)
1051496,2002,114,Debris Burning,,0.1,35.9667,-81.0167,POINT (498494.2361855115 3980255.135634106)
1617465,2012,305,Miscellaneous,2012/10/31 00:00:00.000,0.5,35.94233333,-81.3885,POINT (464959.8604259917 3977622.13819119)
1017105,1995,72,Debris Burning,,1.0,35.945,-81.3883,POINT (464979.0758218993 3977917.838444385)
1033599,1999,124,Miscellaneous,,1.5,35.945,-81.3883,POINT (464979.0758218993 3977917.838444385)
1617471,2012,310,Miscellaneous,2012/11/05 00:00:00.000,0.5,35.945,-81.38921667,POINT (464896.4006086495 3977918.167738091)
1045926,2001,305,Miscellaneous,,1.0,35.95,-81.4333,POINT (460922.9478410676 3978489.493488012)
1033635,1999,362,Miscellaneous,,0.1,35.95,-81.45,POINT (459416.8529866824 3978496.309230511)
1428366,2010,79,Debris Burning,2010/03/20 00:00:00.000,0.3,35.95421666,-81.4598,POINT (458535.2399430996 3978968.119098661)
1427466,2010,365,Debris Burning,2010/12/31 00:00:00.000,0.1,35.95476666,-81.59071666,POINT (446729.429384102 3979092.672297444)
1025848,1997,7,Smoking,,0.2,35.955,-81.5917,POINT (446640.9081614341 3979119.090626522)
1751012,2014,55,Debris Burning,2014/02/24 00:00:00.000,0.5,35.95545,-81.58803333,POINT (446971.8703266007 3979167.003810246)
1011890,1994,359,Miscellaneous,,0.1,35.9583,-81.445,POINT (459871.9778110405 3979414.834531802)
1011821,1994,78,Miscellaneous,,1.0,35.9583,-81.5017,POINT (454758.9979322185 3979439.63884183)
1859810,2015,151,Miscellaneous,2015/05/31 00:00:00.000,0.1,35.958383000000005,-81.505983,POINT (454372.8212682339 3979450.839172896)
1017146,1995,98,Arson,,5.0,35.9583,-81.555,POINT (449952.6038667349 3979465.665248869)
1029987,1998,74,Debris Burning,,0.1,35.9583,-81.595,POINT (446345.5450709218 3979486.921979486)
1029994,1998,88,Arson,,0.5,35.9583,-81.5983,POINT (446047.9623619929 3979488.741696458)
1006474,1993,193,Equipment Use,,0.2,35.9583,-81.605,POINT (445443.7791134918 3979492.467237704)
1006467,1993,190,Equipment Use,,0.1,35.9583,-81.6083,POINT (445146.1962337169 3979494.317456921)
1011895,1994,364,Debris Burning,,1.0,35.9317,-81.3917,POINT (464666.5079954347 3976443.903680001)
1051704,2002,55,Debris Burning,,0.5,35.9333,-81.45,POINT (459408.3138612353 3976644.035246759)
1057991,2004,23,Miscellaneous,,0.1,35.9333,-81.4667,POINT (457901.9010090116 3976651.107371789)
1426657,2010,281,Children,2010/10/08 00:00:00.000,3.0,35.93511666,-81.39193333,POINT (464646.9815217801 3976822.94425144)
1514314,2011,153,Missing/Undefined,2011/06/02 00:00:00.000,0.1,35.9395,-81.41936667,POINT (462174.5250926651 3977319.401606743)
1616966,2012,357,Debris Burning,2012/12/22 00:00:00.000,0.2,35.92508333,-81.32695,POINT (470504.8783158178 3975688.527649093)
1006206,1993,33,Miscellaneous,,1.0,35.9283,-81.325,POINT (470681.9815860738 3976044.71357809)
1025718,1997,47,Equipment Use,,0.5,35.9283,-81.3383,POINT (469482.1937674782 3976048.788660364)
1677256,2013,270,Arson,2013/09/27 00:00:00.000,0.1,35.92915,-81.33353333,POINT (469912.5153026526 3976141.586180733)
1512174,2011,79,Missing/Undefined,2011/03/20 00:00:00.000,0.1,35.92926667,-81.33278333,POINT (469980.2158925085 3976154.295659443)
1045863,2001,70,Debris Burning,,2.0,35.9333,-81.3333,POINT (469935.1349615189 3976601.807128625)
1045850,2001,42,Debris Burning,,1.0,35.9333,-81.3833,POINT (465424.934431257 3976618.359024278)
1011505,1994,82,Debris Burning,,3.0,35.935,-81.3183,POINT (471288.8083990787 3976785.845672172)
1017148,1995,102,Equipment Use,,0.1,35.935,-81.385,POINT (465272.3310263086 3976807.516504228)
1511922,2011,317,Missing/Undefined,2011/11/13 00:00:00.000,0.1,35.9159,-81.47445,POINT (457193.4402071416 3974724.566047593)
1025895,1997,233,Debris Burning,,0.2,35.9183,-81.4517,POINT (459247.2706035183 3974981.028488824)
1033560,1999,77,Debris Burning,,3.0,35.9183,-81.4717,POINT (457442.842313797 3974989.558535429)
1508891,2011,329,Missing/Undefined,2011/11/25 00:00:00.000,2.0,35.92053333,-81.44583333,POINT (459777.7003428661 3975226.304403475)
1001552,1992,77,Debris Burning,,15.0,35.9217,-81.415,POINT (462559.994940506 3975343.444807398)
1017128,1995,89,Debris Burning,,0.1,35.9217,-81.475,POINT (457146.9456224335 3975368.110246201)
1017119,1995,80,Miscellaneous,,0.1,35.925,-81.4383,POINT (460459.5718602103 3975718.645140244)
1754110,2014,86,Debris Burning,2014/03/27 00:00:00.000,2.0,35.92538333,-81.43533333,POINT (460727.3957028047 3975759.964708136)
1021177,1996,64,Children,,0.2,35.8917,-81.7383,POINT (433367.3338294458 3972188.200013458)
1636561,2013,69,Debris Burning,2013/03/10 00:00:00.000,0.5,35.89166667,-81.79027778,POINT (428676.1417051246 3972221.191516142)
1062213,2003,73,Smoking,2003/03/14 00:00:00.000,0.1,35.89833333,-81.8,POINT (427804.7313018355 3972967.770763557)
1045721,2001,47,Miscellaneous,,0.1,35.9,-81.8167,POINT (426299.1684002099 3973165.099909407)
1038323,2000,285,Arson,,1.0,35.9,-81.8667,POINT (421786.9514099842 3973203.971267278)
1060615,2001,314,Equipment Use,2001/11/10 00:00:00.000,0.5,35.90472222,-81.72388889,POINT (434678.6803711573 3973622.83618623)
1021342,1996,105,Equipment Use,,0.1,35.925,-81.7383,POINT (433395.2485390047 3975881.696807903)
1640964,2013,314,Miscellaneous,2013/11/10 00:00:00.000,0.25,35.925,-81.81527778,POINT (426450.6602275063 3975936.941296026)
1617348,2012,328,Equipment Use,2012/11/23 00:00:00.000,0.2,35.93333333,-81.83333333,POINT (424829.6530088238 3976874.999874911)
1570534,2012,307,Miscellaneous,2012/11/02 00:00:00.000,1.5,35.93361111,-81.82666667,POINT (425431.2892370409 3976900.697658334)
1570470,2012,307,Miscellaneous,2012/11/02 00:00:00.000,0.5,35.935,-81.83083333,POINT (425056.7422844059 3977057.939916963)
1617468,2012,308,Debris Burning,2012/11/03 00:00:00.000,0.2,35.93935,-81.70998333,POINT (435961.415700853 3977454.397513554)
518740,2005,61,Debris Burning,,0.1,35.92555,-81.47662,POINT (457002.8772454094 3975795.842799995)
1021327,1996,96,Debris Burning,,0.4,35.905,-81.4683,POINT (457742.5231863401 3973512.924199881)
1001514,1992,42,Debris Burning,,1.0,35.9083,-81.4583,POINT (458646.6054575368 3973874.661270395)
1006443,1993,113,Debris Burning,,0.2,35.9083,-81.4683,POINT (457744.2776925831 3973878.940582126)
1006446,1993,115,Debris Burning,,0.1,35.9117,-81.4517,POINT (459243.8852981525 3974248.995246867)
1033548,1999,45,Debris Burning,,0.2,35.9117,-81.4683,POINT (457746.0855126549 3974256.048579325)
1025855,1997,49,Debris Burning,,5.0,35.915,-81.475,POINT (457143.3314493771 3974624.9844097)
